TradingDay,CF,FG,MA,OI,RM,SR,TA,a,ag,au,bu,c,cs,hc,i,j,jd,jm,l,m,p,pp,rb,ru,v,y
20180524,16150.662276250865,2000.0723661752277,3196.514044901228,5990.932879655631,4005.524947127556,3745.1159109565588,6641.765175076898,4080.149988271553,2954.9298782176347,238.69807711983086,2076.327938749542,1649.7182893135114,2791.0861523293142,5225.285623800363,824.7268230334001,2084.4724699571193,3328.896739971457,1323.8791391499199,11919.8652396098,6960.34624247376,3622.4286582026257,14861.39424673246,2653.617446732929,6225.617825148676,4757.138199868946,4421.486391259667
20180525,16232.139832577242,2004.4015271409748,3143.469439538509,5928.0175985390615,3978.642229361599,3735.6483012141625,6669.36253730021,4066.8306738375873,2966.002955919735,239.8378659178319,2065.9657282005737,1644.1730177527936,2786.07522566445,5212.821385630683,815.7526465042009,2070.8689849624193,3296.5223491134802,1307.7478387149,11919.8652396098,6914.614664008098,3580.453818594252,14740.188878256498,2640.286407368934,6236.120765385114,4750.006058639757,4398.710877568425
20180528,16177.82146169299,2054.908405074693,3152.6945882972427,5900.9290747249825,3994.4555927533384,3686.281478985952,6540.574846924757,4104.568731400491,2948.6024052450057,238.78575318121557,2020.6310570488372,1648.7940773867251,2787.3279573306663,5243.28952337879,813.9578111983611,2088.1349466864617,3365.3179296866806,1331.110411758722,11855.258923947958,6942.053611087495,3521.6890431425295,14651.304941374128,2650.65499354093,6154.72297855272,4746.439988025162,4365.306790821271
20180529,16797.956195954866,2057.794512385191,3161.9197370559764,6024.138166911599,4046.639691946078,3691.0152838571503,6547.474187480585,4123.437760181942,2946.2296028802702,239.57483773367778,2025.8121623233212,1652.4909250938701,2789.833420663098,5333.309021270925,833.7009995625992,2155.105949737293,3358.8430515150853,1355.5854882808214,11939.247134308354,7033.516768018819,3545.4747855872743,14842.001387776305,2692.129338228913,6265.003851035319,4767.836411712729,4407.821083044922
20180530,16933.752123165494,2053.465351419444,3135.397434374617,6090.548741423534,4002.362274449208,3694.3965730508635,6535.975286554205,4120.1079315734505,2946.2296028802702,240.36392228614002,2018.040504411595,1645.0972296795799,2784.822493998234,5355.467666905912,817.5474818100408,2143.0720976265966,3341.0371365431984,1339.4541878458012,11900.483344911248,6962.632821397043,3559.4663987900653,14833.921029877909,2698.79485791091,6120.588422784295,4782.100694171107,4432.1149643155795
20180531,16883.960283188266,2069.3389416271834,3180.3700345734437,6076.567567842074,3961.247529630686,3688.9865103409225,6556.673308221689,4092.3593598360217,2970.7485606492064,240.67078850098648,2034.8790965536687,1642.324593899221,2781.064298999586,5402.554788880259,830.1113289509195,2181.266497804024,3338.60905722885,1377.835557846366,11842.33766081559,6905.468348314966,3565.063044071182,14835.537101457589,2737.306749406895,6128.465627961624,4785.666764785701,4436.670067053828
20180601,17033.335803119957,2093.870853766418,3218.4237732032207,6072.198451097868,3950.1781752564684,3707.245471986973,6604.968692112483,4086.809645488536,2957.3026805823706,240.10089410198597,2046.536583421258,1634.0066865581446,2764.7787873387774,5402.554788880259,825.62424068632,2177.6040210746814,3329.706099742906,1393.9668582813863,12010.314081536379,6926.047558624513,3566.462205391461,15013.30497522233,2765.4500547308835,6133.717098079843,4899.781024452722,4450.3353752685725
20180604,16598.788836045944,2085.2125318349235,3193.054614116703,6052.100514074519,3962.82886596986,3718.0655974068545,6604.968692112483,4142.306788963394,2953.3480099744775,238.82959121190788,2067.261004519195,1634.0066865581446,2762.2733240063453,5355.467666905912,820.2397347688005,2119.004393405204,3316.7563433997157,1377.835557846366,12003.853449970195,6955.773084627193,3565.063044071182,15003.608545744253,2754.340855260888,6141.594303257171,4896.214953838128,4467.0374186421495
20180605,16277.405141647452,2089.5416928006707,3158.4603062714514,5957.727592399664,3921.714121151338,3687.6339946634375,6554.373528036413,4141.196846093897,2950.184273488163,238.3912109049844,2055.603517651605,1628.4614149974268,2744.735080679321,5413.634111697753,838.1880878271987,2139.932831858589,3325.6593008856594,1383.954326976891,11990.932186837827,6884.889138005417,3528.684849743925,15016.53711838169,2766.931281326883,6094.3310721932,4960.404224900827,4427.559861577331
20180606,15974.127570877046,2083.7694781796745,3167.685455030185,5948.11553556241,3923.295457490512,3654.49736056505,6549.773967665861,4081.25993114105,2961.2573511902633,238.82959121190788,2091.871254572995,1629.385626924213,2738.471422348241,5426.098349867433,844.4700113976381,2119.004393405204,3327.278020428558,1385.623082194307,11919.8652396098,6889.462295851984,3521.6890431425295,14854.929960413741,2796.555813246871,6102.208277370529,4924.743518754884,4413.894553362586
20180607,16051.078596296404,2105.415283008411,3240.333501505213,5939.377302073997,3888.5060580286854,3658.5549075975055,6554.373528036413,4035.7522734916665,2973.912297135521,238.61040105844614,2115.1862283081737,1633.0824746313583,2740.976885680673,5460.7212336721,841.7777584388784,2174.464755306674,3351.5588135720404,1400.6418791510498,11965.08966057309,6825.4380860000565,3514.693236541134,15013.30497522233,2819.514825484862,6136.342833138952,4992.498860432177,4419.968023680251
20180608,15956.021447248962,2096.756961076916,3231.1083527464793,5870.345257515539,3761.9991508947714,3549.0011377212027,6531.375726183654,3959.166215496363,2968.375758284471,238.56656302775383,2067.261004519195,1621.9919315099228,2719.6804473550005,5451.026826206793,838.1880878271987,2171.8487005000006,3284.381952541739,1396.7481169770795,12003.853449970195,6615.072825058011,3481.113364854435,15039.162120497202,2818.774212186862,5994.553139947038,5081.650625797037,4353.159850185943
20180611,16109.923498087677,2088.0986391454217,3255.3243682381553,5865.102317422491,3747.767123842206,3568.6126150447385,6538.275066739481,3970.265644191334,3003.176859633929,239.09261939606196,2068.556280837816,1620.1435076563503,2727.196837352297,5451.026826206793,843.5725937447182,2168.186223770658,3288.428751398986,1383.954326976891,12081.381028764405,6644.798351060692,3472.7183969327602,15228.2424953197,2816.552372292863,5986.67593476971,5070.952413953254,4356.196585344775
20180612,16028.4459417613,2105.415283008411,3282.9998145143563,5858.985553980602,3743.0231148246844,3571.9939042384517,6568.172209148069,3973.595472799826,3004.758727877086,238.82959121190788,2097.052359847479,1620.1435076563503,2729.702300684729,5506.42344029426,849.8545173151576,2240.9125473961703,3296.5223491134802,1421.2231934991787,12068.459765632037,6653.944666753824,3444.735170527178,15153.903202654445,2855.8048770868472,5986.67593476971,5067.38634333866,4327.347601335869
20180613,16376.988821601915,2076.554209903429,3251.8649374536303,5821.4111499804285,3761.9991508947714,3532.7709495913805,6517.577045071997,3975.81535853882,2999.222189026036,238.56656302775383,2038.7649255095318,1622.916143436709,2752.2514706766174,5488.419540715834,846.264846703478,2226.7858514401355,3338.60905722885,1397.304368716218,11965.08966057309,6722.542034452317,3395.7645243174093,15086.028196307907,2858.0267169808462,5689.967873090334,4981.800648588393,4275.723103635722
20180614,15906.229607271733,2080.8833708691764,3243.792932289738,5843.25673370146,3769.905832590641,3532.0946917526376,6577.371329889173,3981.365072886306,3050.632906928645,239.6625137950625,2041.355478146774,1629.385626924213,2749.7460073441853,5510.578186350821,849.8545173151576,2289.047955838955,3332.943538828704,1394.5231100205249,11906.943976477432,6738.548086915299,3402.760330918805,15006.840688903612,2886.1700223048347,5676.839197794787,4935.441730598666,4293.943514588715
20180615,15888.123483643649,2131.3902488028943,3265.702660591731,5900.9290747249825,3763.5804872339454,3530.0659182364097,6558.973088406965,3986.9147872337917,3058.5422481444307,239.92554197921655,2049.1271360585,1626.6129911438543,2766.0315190049937,5495.344117476767,850.7519349680775,2297.9425421816436,3343.4652158575464,1406.204396542436,11900.483344911248,6711.109139835901,3392.9662016768507,15010.072832062971,2889.873088794833,5666.336257558348,4856.988177077589,4300.016984906379
20180619,15159.35200761327,2106.85833666366,3198.8203320909115,5585.47884579329,3880.5993763328156,3452.9725246197527,6397.988475437649,4060.171016620604,2952.557075852899,237.95283059806093,1983.0680438088266,1629.385626924213,2773.54790900229,5327.769359862178,808.5733052808416,2182.8361306880274,3387.9800032872645,1334.4479221935537,11687.28250322717,6983.212031706591,3239.0584564461483,14741.804949836178,2791.371520160873,5351.248050465206,4799.931047244078,4143.625124226522
20180620,15286.094873009857,2112.630551284656,3217.270629608379,5666.744417235526,3875.855367315294,3467.1739392333475,6404.8878159934775,4052.401416534124,2947.020537001849,236.9007178614446,1998.6113596322793,1635.855110411717,2793.5916156617463,5413.634111697753,813.0603935454412,2222.076952788124,3427.638632088286,1345.0167052371876,11764.81008202138,6960.34624247376,3260.045876250335,14754.733522473614,2826.920958464859,5435.27157235671,4906.913165681911,4170.955740656011
20180621,15290.621403916879,2108.301390318909,3163.072880650818,5683.347060863511,3858.4606675843806,3469.8789705883178,6409.487376364029,4009.1136446237347,2944.647734637113,236.2431474010594,1985.6585964460687,1633.0824746313583,2787.3279573306663,5362.392243666845,813.0603935454412,2229.925117208143,3401.7391194019046,1317.2041182802564,11661.439976962434,6887.1757169287,3285.230780015359,14643.22458347573,2794.333973352872,5430.020102238491,4885.516741994345,4167.919005497179
20180622,15331.360182080067,2096.756961076916,3156.1540190817677,5658.880007095955,3763.5804872339454,3478.6703224919715,6439.3845187726165,4001.344044537255,2969.957626527628,237.20758407629106,1963.6388990295109,1633.0824746313583,2794.844347327962,5359.622412962472,821.1371524217204,2208.9966787547587,3392.836161915961,1317.2041182802564,11558.069871903488,6786.566244304244,3300.6215545384293,14512.322785521692,2784.706000478876,5503.540683893558,4874.818530150561,4169.437373076595
20180625,15367.572429336236,2085.2125318349235,3164.22602424566,5662.375300491321,3806.2765683916414,3485.432900879398,6462.3823206253755,4034.6423306221695,2963.630153554999,237.7336404445992,1994.7255306764162,1641.4003819724348,2802.3607373252585,5330.539190566552,832.8035819096793,2177.0808101133466,3415.498235516545,1328.3291530630288,11603.294292866776,6868.883085542436,3307.617361139825,14564.037076071436,2757.303308452887,5498.289213775339,4828.459612160834,4181.584313711924
20180626,15236.303033032627,2054.908405074693,3148.082013917876,5625.674719839988,3856.879331245207,3489.4904479118536,6483.080342292858,4035.7522734916665,2969.166692406049,237.8213165059839,1994.7255306764162,1645.0972296795799,2798.6025423266105,5269.602915070337,830.1113289509195,2119.527604366539,3398.501680316107,1308.3040904540385,11719.585661058092,6992.358347399723,3328.6047809440115,14638.376368736692,2721.753870148901,5506.166418952667,4832.025682775428,4177.029210973676
20180627,15222.723440311564,2062.123673350938,3174.6043165992355,5672.861180677415,3935.9461482039032,3493.5479949443093,6690.0605589676925,4066.8306738375873,2967.5848241628923,238.12818272083035,2034.8790965536687,1650.6425012402976,2812.382590654987,5305.610714227191,827.4190759921598,2114.8187057145274,3391.217442373062,1302.1853213235136,11810.03450298467,7147.845714182974,3345.394716787361,14669.081728750602,2719.532030254902,5508.792154011777,4835.591753390023,4219.543503197326
20180628,15109.56016763604,2076.554209903429,3225.3426347722707,5659.753830444796,3935.9461482039032,3459.058845168436,6669.36253730021,4070.1605024460787,2958.8845488255274,237.51445029113745,2050.4224123771214,1646.0214416063661,2796.0970789941784,5366.546989723405,839.0855054801187,2155.105949737293,3384.742564201467,1316.6478665411178,11771.270713587564,7131.839661719992,3369.180459232106,14703.01923192387,2772.8561877108805,5490.41200859801,4853.422106462995,4216.506768038494
20180629,15150.298945799228,2102.5291756979127,3273.7746657556227,5667.411344647142,4003.943610788382,3463.7926500396343,6726.857041932108,4095.689188444513,2962.048285311842,237.95283059806093,2073.7373861123,1651.566713167084,2806.1189323239064,5437.177672684927,850.7519349680775,2215.7984212521087,3423.591833231039,1335.560425671831,11971.550292139274,7198.9733893169805,3397.163685637688,15010.072832062971,2819.514825484862,5553.429650016638,4914.0453069111,4228.653708673823
20180702,15132.192822171144,2096.756961076916,3256.477511832997,5680.173868317718,4092.498445782122,3427.9509845862763,6715.358141005729,4124.547703051439,2960.4664170686847,238.56656302775383,2062.0798992447108,1649.7182893135114,2806.1189323239064,5347.158174792792,831.0087466038394,2119.527604366539,3368.5553687724782,1297.7353074104046,11906.943976477432,7277.296071513466,3408.356976199921,14935.733539397716,2778.0404807968785,5485.160538479791,4896.214953838128,4248.392487206232
20180703,15100.507105821998,2102.5291756979127,3270.3152349710977,5671.665519204001,4062.453055337817,3414.425827811424,6768.253085267074,4085.699702619039,2959.675482947106,238.3912109049844,2086.6901492985107,1650.6425012402976,2823.657175650931,5358.237497610286,831.0087466038394,2130.515034554566,3360.461771057984,1296.0665521929889,11952.168397440722,7198.9733893169805,3402.760330918805,14917.95675202124,2779.521707392878,5532.423769543762,4921.177448140289,4248.392487206232
20180704,14896.813215006054,2111.187497629407,3319.900409549291,5655.4996558879375,4013.431628823426,3394.1380926491456,6756.754184340695,4055.7312451426155,2968.375758284471,239.0487813653696,2080.213767705405,1649.7182893135114,2817.3935173198506,5387.320720006206,829.2139112979996,2139.932831858589,3333.7528986001535,1284.3852656710778,11984.471555271643,7145.26640723939,3366.382136591548,14963.206756252266,2801.740106332869,5466.780393066025,4928.309589369477,4236.245546570903
20180705,14684.066262376067,2105.415283008411,3329.1255583080247,5672.516354115372,4037.1516739110343,3346.800043937163,6742.955503229039,4085.699702619039,2964.421087676578,239.13645742675433,2095.757083528858,1643.2488058260074,2806.1189323239064,5334.693936623112,819.3423171158806,2105.400908410504,3342.655856086097,1279.9352517579687,11835.877029249406,7158.693152758788,3373.3779431929433,14711.099589822268,2805.4431728228674,5464.154658006915,4856.988177077589,4245.3557520474
20180706,14756.490756888403,2109.744443974158,3351.0352866100175,5659.753830444796,4024.500983197643,3348.828817453391,6759.0539645259705,4020.2130733187064,2964.421087676578,239.57483773367778,2103.5287414405843,1646.813336858168,2808.6243956563385,5333.309021270925,823.8294053804801,2103.8312755265,3341.0371365431984,1281.047755236246,11816.495134550854,7075.894888722503,3373.3779431929433,14698.171017184832,2799.51826643887,5427.394367179381,4828.459612160834,4262.057795420977
20180709,14960.184647704347,2106.85833666366,3333.7381326873915,5672.516354115372,4011.850292484252,3317.0446990324886,6800.450007860938,4032.422444883175,2969.957626527628,239.44332364160076,2137.2059257247315,1650.3778678903284,2821.151712318499,5398.4000428237,828.3164936450797,2125.28292494122,3384.742564201467,1287.7227761059096,11868.180187080328,7084.846052402101,3346.79387810764,14762.813880372012,2836.548931338855,5511.417889070886,4881.95067137975,4262.057795420977
20180710,14946.605054983283,2121.2888732161505,3363.719866153276,5638.4829576605025,3996.0369290925123,3287.9656119665565,6823.447809713697,3966.9358155828427,2962.048285311842,238.47888696636912,2150.158688910942,1642.3576730679672,2822.404443984715,5453.796656911167,823.8294053804801,2120.0508153278734,3396.882960773208,1271.0352239317508,11958.629029006906,7002.047788365817,3283.83161869508,14914.724608861881,2860.2485568748452,5427.394367179381,4878.3846007651555,4193.731254347253
20180711,14910.392807727116,2116.9597122504033,3346.4227122306506,5595.090377180544,3978.642229361599,3241.3038210933164,6795.850447490386,3953.616501148877,2955.7208123392134,239.22413348813905,2160.5208994599107,1644.1399385840475,2809.8771273225548,5473.18547184178,831.9061642567594,2118.4811824438693,3350.7494538005913,1274.9289861057212,11932.786502742169,7022.187906644913,3255.848392289498,14911.492465702524,2872.83898294084,5416.891426942943,4942.573871827855,4175.510843394259
20180712,15141.245883985186,2145.820785355385,3366.02615334296,5555.951971257445,3956.5035206131643,3245.361368125772,6786.651326749282,3932.527586628431,2948.6024052450057,238.3912109049844,2116.481504626795,1643.2488058260074,2807.3716639901227,5571.514461847035,836.3932525213589,2165.570168963985,3345.893295171895,1283.2727621928004,12023.235344668748,6977.432088246921,3250.2517470083812,15053.706764714318,2944.678472846811,5437.89730741582,4953.272083671638,4184.621048870756
20180713,15209.143847590502,2144.377731700136,3319.900409549291,5476.824324499873,3937.527484543077,3279.1742600629027,6756.754184340695,3868.1509001975955,2949.3933393665843,238.215858782215,2106.1192940778265,1646.813336858168,2808.6243956563385,5574.284292551408,831.0087466038394,2120.0508153278734,3350.7494538005913,1257.1289304532852,12061.999134065853,6912.536151569833,3218.0710366419617,15102.1889121047,2932.088046780816,5422.142897061162,4949.706013057044,4152.735329703018
20180716,15263.462218474753,2144.377731700136,3302.6032556266655,5474.271819765758,3965.991538648208,3273.7641973529617,6791.250887119834,3868.1509001975955,2943.8568005155344,238.52272499706146,2104.824017759205,1660.18032822877,2853.722735640116,5617.216668469196,836.3932525213589,2094.413478222477,3384.742564201467,1266.5852100186419,12049.077870933485,6910.298360649933,3250.2517470083812,15079.563909989189,2931.3474334828165,5395.885546470067,4892.648883223534,4142.106756647105
20180717,15109.56016763604,2134.2763561133925,3300.296968436982,5475.1226546771295,4007.10628346673,3332.5986293235687,6740.655723043764,3897.009414804522,2936.738393421327,238.08434469013798,2086.6901492985107,1659.2891954707297,2852.4700039738996,5603.367514947328,834.5984172155191,2105.400908410504,3353.986892886389,1277.1539930622757,12055.538502499669,6995.334415606118,3244.655101727265,15102.1889121047,2918.7570074168216,5427.394367179381,4885.516741994345,4158.808800020682
20180718,15095.980574914976,2128.504141492396,3308.368973600874,5481.9293339681035,3953.3408479348163,3343.4187547434503,6754.454404155419,3889.2398147180415,2898.7735555855543,235.89244315552062,2085.3948729798894,1659.2891954707297,2859.986393971196,5588.133446073275,835.495834868439,2093.3670562998077,3353.1775331149397,1268.2539652360576,12042.6172393673,6970.718715487222,3255.848392289498,15082.796053148548,2918.016394118822,5464.154658006915,4896.214953838128,4167.919005497179
20180719,15177.458131241354,2125.6180341818977,3337.197563471917,5498.095197284167,3981.804902039947,3333.9511450010536,6855.64473230756,3890.349757587539,2902.7282261934474,236.98839392282932,2087.9854256171316,1658.3980627126896,2864.99732063606,5565.974800438288,839.0855054801187,2114.8187057145274,3356.4149722007373,1291.0602865407411,11990.932186837827,7015.4745338852135,3269.545693056387,15035.929977337843,2935.050499972815,5411.639956824724,4899.781024452722,4186.139416450172
20180720,15109.56016763604,2134.2763561133925,3374.0981585068516,5479.376829233988,3991.292920074991,3276.469228707932,6913.139236939459,3895.899471935025,2905.101028558183,237.2952601376757,2112.5956756709315,1655.7246644385693,2875.019173965788,5624.141245230129,848.0596820093178,2149.8738401239466,3345.083935400445,1297.7353074104046,12107.223555029143,7064.705934123005,3243.520821599298,15158.751417393483,2951.3439925288085,5401.137016588286,4963.970295515422,4166.400637917763
20180723,15009.976487681577,2124.1749805266486,3374.0981585068516,5510.857720954742,3973.8982203440773,3268.3541346430206,6920.0385774952865,3883.690100370556,2916.174106260283,238.3912109049844,2103.5287414405843,1635.2286110036462,2852.4700039738996,5650.454636921676,852.5467702739174,2197.486037605397,3299.759788199278,1299.4040626278206,12133.066081293879,7057.992561363306,3259.9575825195648,15234.706781638419,2970.5999382768005,5335.493640110549,4967.536366130016,4178.547578553092
20180724,15118.613229450082,2147.263839010634,3416.764471515995,5498.9460321955385,3984.967574718295,3274.440455191704,7069.524289538222,3877.030443153573,2911.428501530812,238.215858782215,2130.7295441316264,1639.6842747938467,2854.9754673063317,5610.292091708262,851.6493526209974,2217.3680541361123,3263.3385984840543,1311.0853491497317,12204.133028521905,7069.181515962804,3273.6548832864537,15362.376436433096,2949.862765932809,5309.236289519453,4924.743518754884,4181.584313711924
20180725,15258.935687567731,2141.4916243896378,3371.7918713171684,5498.095197284167,4007.4906050154514,3299.461995225181,7060.325168797119,3903.6690720215047,2924.874381597648,238.215858782215,2147.5681362737,1635.2286110036462,2841.1954189779553,5679.5378593175965,855.2390232326771,2240.9125473961703,3282.76323299884,1331.6666634978606,12204.133028521905,7116.175125280695,3268.175962979698,15328.438933259828,2975.043618064799,5419.517162002053,4931.875659984072,4183.054114876672
20180726,15191.037723962418,2128.504141492396,3357.9541481790675,5549.145291966471,4044.4927262179226,3301.490768741409,7085.622750835154,3922.5381008029567,2927.2471839623836,238.56656302775383,2128.1389914943843,1637.0108765197265,2838.6899556455232,5669.843451852289,853.4441879268373,2235.680437782824,3345.083935400445,1330.5541600195834,12184.751133823353,7160.930943678687,3288.721914130031,15307.430002723995,2975.043618064799,5406.388486706505,4935.441730598666,4228.617950983902
20180727,15150.298945799228,2137.1624634238906,3371.7918713171684,5547.443622143727,4009.0993928938196,3329.5192194928163,7136.217914911224,3903.1834720160996,2915.383172138705,238.04050665944564,2115.1862283081737,1630.7729472134454,2823.657175650931,5815.259563831892,882.1615528202746,2324.1030902483744,3303.806587056525,1329.9979082804448,12184.751133823353,7118.412916200595,3321.5954359705647,15339.751434317584,3055.770467546766,5401.137016588286,4988.9327898175825,4247.7253661256445
20180730,15181.984662148376,2151.592999976381,3427.1427638695704,5553.3994665233295,4057.363029244869,3361.4586168606997,7308.7014288069195,3927.914386577083,2916.965040381862,238.08434469013798,2150.158688910942,1643.2488058260074,2849.9645406414675,5777.866849322851,876.777046902755,2377.4706083045057,3309.4721054566708,1331.110411758722,12236.850550750443,7221.351298515976,3322.9651660472537,15515.903236502647,3058.732920738765,5409.014221765615,5013.895284119743,4272.711985926383
20180731,15530.527541988991,2134.2763561133925,3406.3861791624195,5532.128593739036,4047.710301974659,3337.3411127257673,7271.904945842504,3923.613357957782,2924.874381597648,238.17202075152267,2144.977583636458,1652.1601334064087,2852.4700039738996,5831.878548058132,875.8796292498351,2370.145654845821,3305.425306599424,1332.7791669761377,12204.288415171011,7223.589089435875,3316.116515663809,15523.983594401045,3089.0980659567526,5430.020102238491,5024.593495963527,4277.121389420631
20180801,15385.67855296432,2144.377731700136,3398.3141739985276,5537.233603207266,3967.270908056244,3287.150631147665,7384.594174921025,3901.0329577064485,2921.7106451113336,237.99666862875327,2100.938188803342,1653.0512661644489,2843.7008823103874,5787.561256788158,852.5467702739174,2409.9096879072517,3300.5691479707275,1319.9853769759495,12223.82569651867,7118.412916200595,3333.9230066607647,15530.447880719763,3065.398440420762,5367.002460819863,5021.027425348932,4272.711985926383
20180802,15277.041811195815,2132.8333024581434,3480.1873692322893,5533.830263561779,3983.358786839927,3271.506844681763,7653.66845659831,3890.280386158195,2916.174106260283,237.38293619906042,2110.0051230336894,1649.4867351322882,2834.9317606468753,5773.712103266291,854.3416055797572,2458.5683073113714,3329.706099742906,1326.1041461064744,12341.049384604625,7154.217570918989,3361.3176081945426,15747.001472396812,3063.176600526763,5374.879665997191,5024.593495963527,4280.06099175013
20180803,15335.886712987089,2109.744443974158,3598.9611595009856,5547.443622143727,3920.616059583563,3324.304624004182,7918.143177905042,3849.4206142748308,2909.8466332876546,236.9007178614446,2152.7492415481843,1644.1399385840475,2854.9754673063317,5845.727701579998,869.5977056793957,2540.7124282409063,3358.4181976118834,1337.7854326283855,12438.73579134292,7078.132679642403,3335.2927367374537,15999.10863882681,3100.947878724748,5332.867905051439,5120.877402557576,4262.423377773138
20180806,15530.527541988991,2114.073604939905,3718.8880933645237,5558.50447599156,3989.7939383534003,3366.0213879132543,8028.321422495556,3903.1834720160996,2920.1287768681764,236.94455589213695,2155.3397941854264,1668.200523051131,2917.256782038145,5869.271262567172,906.2782673387118,2612.9155409050836,3385.3357893640496,1369.4917817592868,12542.934625197102,7167.644316438386,3351.7294976577205,16463.65693178528,3128.350570750737,5422.142897061162,5110.179190713792,4294.759003397624
20180807,15670.850000106642,2118.4027659056524,3732.725816502624,5631.676278369529,4023.5784837991346,3349.0739525751937,8040.5634496722805,3928.9896437319085,2920.1287768681764,236.81304180005992,2214.9225048419944,1665.5271247770106,2917.256782038145,5884.505331441225,921.4872807096477,2640.318109810319,3379.952271013616,1365.6800750108514,12588.521615008305,7214.637925756278,3364.0570683479204,16583.06547187672,3137.978543624733,5585.030317425551,5160.314095177698,4319.745623198362
20180808,15612.005098315369,2119.895650166333,3732.7258165026246,5655.4996558879375,4092.756362568972,3363.4140901689375,8317.233263866241,4074.1493596333335,2912.2194356523905,236.28698543175176,2204.560294293026,1682.4586471797732,2932.2042975737804,5829.108717353758,910.7515065654576,2610.2290145418256,3470.5748299125744,1386.9167268949914,12647.133459051283,7360.094335549751,3375.0149089614315,16555.25800363625,3137.2379303267335,5578.336313848933,5285.651356337462,4327.094629022109
20180809,15643.690814664515,2137.810261294499,3697.8720513485337,5666.56050973577,4092.756362568972,3354.940372499907,8219.29704645245,4058.020502310953,2913.010369773969,236.3308234624441,2182.540596876468,1669.9827885672114,2948.397439404052,5844.342786227812,919.6979850189493,2632.795835993196,3509.156711424012,1389.0948450369544,12647.133459051283,7337.716426350755,3388.7122097283204,16551.98653678443,3130.572410644736,5614.037666257565,5278.4892271283325,4346.2020441638515
20180810,15670.850000106642,2134.824492773138,3648.402191129824,5666.56050973577,4100.800301960813,3343.85935708656,8380.891805185207,4058.020502310953,2909.055699166076,236.19930937036705,2173.473662646121,1669.9827885672114,2948.397439404052,5776.481933970665,906.2782673387118,2601.094824906747,3501.0814338983623,1347.1660708041652,12621.083750587737,7337.716426350755,3403.7792405718983,16496.371600303482,3110.575851598744,5524.784285235983,5271.327097919203,4332.973833681107
20180813,15403.784676592404,2152.739103901304,3660.769656184502,5603.598726294262,4004.273029258715,3358.851319116383,8527.796131305893,4019.3112447372396,2907.4738309229188,236.81304180005992,2208.4461232488893,1686.914310969974,2972.064339002141,5917.7432998937065,925.0658720910444,2667.7206787155546,3576.4506908044264,1371.1253703657592,12647.133459051283,7174.357689198085,3370.9057187313647,16517.636134840315,3217.9647798087008,5567.179641221235,5264.1649687100735,4293.289202232874
20180814,15304.200996637941,2185.582557636276,3778.822731706422,5612.107075407979,4076.6684837852886,3298.8834709970915,8584.109456318824,4053.7194736916517,2877.418334302932,234.66497829613488,2182.540596876468,1686.0231782119338,2959.6080760557784,5854.037193693119,906.2782673387118,2647.8403836274424,3536.971556234583,1359.1457205849622,12738.307438673692,7295.198398872662,3348.9900375043426,16663.216409746314,3204.6337404447063,5509.164943557206,5267.746033314638,4309.457015045117
20180815,15109.56016763604,2179.611020593554,3752.9634865920966,5641.035462394618,4113.670604987759,3232.397378517008,8633.077565025718,4076.2998739429845,2860.0177836282032,234.44578814267314,2177.3594916019842,1686.0231782119338,2967.0818338235963,5869.271262567172,899.1210845759184,2675.7802578053297,3562.094641869938,1384.7386087530283,12725.282584441919,7366.8077083094495,3355.8386878877873,16645.223342061305,3217.9647798087008,5513.627612608285,5292.813485546591,4322.685225527862
20180816,15068.82138947285,2109.4454603415693,3740.5960215374193,5602.74789138289,4050.9278777313957,3240.8710961860384,9017.47721837485,4028.988559130668,2791.206515050865,231.46480205559354,2119.0720572640366,1678.0029833895726,2949.643065698688,5798.6405796056515,883.0174233596333,2756.3760487030804,3460.7050462701136,1377.1151952561577,12705.74530309426,7250.442580474671,3333.9230066607647,16538.900669377148,3217.964779808701,5306.113501733104,5310.718808569414,4287.409997573877
20180817,14946.605054983283,2131.838724251777,3672.0128062342083,5694.638061811038,4028.4048474342394,3204.3689277656,8936.679839008473,3996.730844485907,2798.324922145073,230.93874568728535,2113.890951989553,1661.9625937448502,2916.011155743509,5922.439777256128,902.6996759573151,2889.6277563206954,3464.294058503736,1406.5197901726592,12549.447052312988,7214.637925756278,3370.9057187313647,16278.819054657439,3324.6376454377187,5232.479462390299,5217.611128850733,4322.685225527862
20180820,15231.776502125605,2139.3031455551795,3786.6929367412167,5756.749010341175,3988.1851504750316,3252.603936035465,9250.075734732605,3944.0432438994635,2809.397999847173,232.47307676151752,2128.1389914943843,1669.0916558091712,2917.256782038145,6152.962421157015,906.2782673387118,2868.1355454146283,3488.519891080685,1446.2704462634854,12595.034042124193,7122.888498040395,3385.9727495749426,16370.420126508405,3398.0718645301586,5317.270174360802,5228.354322664427,4318.275822033614
20180821,15349.466305708153,2133.3316085124575,3751.8391715871257,5753.345670695688,3975.3148474480854,3257.1667070880194,9272.111383650708,3953.720558292892,2810.1889339687514,233.5251894981339,2115.1862283081737,1665.5271247770106,2906.0461453864186,6093.197291256785,883.9120712049825,2762.2864067022488,3484.0336257886574,1404.3416720306961,12523.397343849443,7120.650707120495,3388.7122097283204,16231.382785306045,3352.465349514854,5645.27634961512,5142.408772154875,4324.155026692611
